Year,Fold,MSE,R2,MAPE,Intercept,Coeff_birth_year,Coeff_gender,Coeff_INPBELI_PAST,Coeff_birth_municipality_encoded,Coeff_embeddings,dataset_size
2017,1,235347680.04715392,0.7192216590232039,0.4517930069917311,-0.011461970572468083,-0.03955236172703315,-0.007144292136530783,-0.04078518175568395,0.84191088042762,0.004514423814831818,
2017,2,285110877.12598586,0.6788721172981746,0.4945287527873545,0.008268592797786037,-0.029475377103533453,0.0062737473560027235,0.0029564593870113785,0.8361872802406116,0.0011610350675785813,
2017,3,248960755.4547886,0.7190027694183854,0.5650548870334763,0.003132869989001621,-0.06211307894424233,-0.005928527257593297,9.297184612261375e-05,0.8533361339336879,0.04642597002274352,
2017,4,257501742.55211043,0.7215954443156685,0.45842016149179937,0.010385698600455691,-0.05929163632323577,0.0008105464393133865,0.00018038930170605493,0.8876552628994628,0.03491644287009233,
2017,5,301019963.35965204,0.6535439677332325,0.5841879118045203,-0.006029976845464021,-0.051781104471391046,-0.0025154416694108334,-0.033165718169213126,0.8299641067051565,0.03452273459721405,
2017,mean,265588203.7079382,0.6984471915577329,0.5107969440217763,0.000859042793862249,-0.04844271171388716,-0.0017007934536437605,-0.014144215878011407,0.8498107328413077,0.024308121274492063,492.0
2018,1,258995891.00629762,0.661880057054537,0.8404836669951999,-0.017465635043745206,0.023345491849993523,-0.04427706044534102,0.03206020751738622,0.8235514743536018,0.006025966929576016,
2018,2,222812029.5331743,0.7265153944527996,0.5934647745288314,0.05320670910986991,0.043135618315750204,-0.050992564027446646,-0.0072757641614356406,0.8611296610713709,0.0008708650032844483,
2018,3,263054288.49833643,0.670204393117109,0.822409178117068,0.05884787761840645,0.01234719691833129,-0.038274111667528365,0.012829798586917083,0.8137869484058994,0.018040618115922093,
2018,4,265870099.1571384,0.6421312339543426,0.5652871539506557,-0.024686154059447185,0.025395273344956688,-0.041737169704528884,0.046537323683967936,0.8047991964974994,0.017457774822598117,
2018,5,267522955.71679407,0.6657082285848446,0.6450477041798585,0.05371138402269139,0.013382292311881604,-0.0783719587827714,0.03404393837006723,0.807134661293328,0.023421550809932246,
2018,mean,255651052.78234816,0.6732878614327266,0.6933384955543227,0.024722836329555072,0.023521174548182665,-0.05073057292552326,0.023639100799380565,0.8220803883243398,0.013163355136262583,481.0
2019,1,233830802.98757637,0.6861994772610414,0.4065607999482199,0.007611661783647068,-0.0012724653349442086,0.0013382517062504595,-0.0022035981042126426,0.8324630570321355,0.000202935025650971,
2019,2,202473874.12164724,0.7157413316868609,0.4026355031529463,0.0030765778733692385,-0.007291764059633615,-0.029789147842946284,-0.001875736511138862,0.843937566903353,0.0015972774220307769,
2019,3,224405960.68697253,0.7041373615148835,0.3871424262327624,0.012079319152943711,0.007172616962067207,-0.03701036299680993,0.03842956559988309,0.8518857276462826,0.0246679778581114,
2019,4,218067614.27815643,0.7216080162885858,0.36808665185512063,-0.02123323507602008,-3.0513387151160083e-05,0.043337897644062595,0.004184384248287679,0.8872376153495549,0.018231575731026052,
2019,5,209642028.8718267,0.7108476018360079,0.35198996176899827,0.01204855735463406,0.05154039187585339,-0.006097822435330302,0.039717359707488346,0.8310531868464879,0.018239447970509932,
2019,mean,217684056.18923584,0.7077067577174759,0.38328306859160954,0.0027165762177147994,0.010023653211238322,-0.005644236784954693,0.015650394988061523,0.8493154307555628,0.012587842801465826,487.0
2020,1,277500319.85862154,0.6568527212263093,1.2432573314483844,-0.05550296027116257,0.024567386145424114,0.057261042113727845,0.002420966806776309,0.8374655589628724,0.0,
2020,2,241802007.61631432,0.6990752570941507,0.4122205139880369,-0.017078044437250257,0.011084654796115305,0.05158425885607498,0.003413673098979406,0.8457720504071286,0.036420628048726006,
2020,3,276417049.1783601,0.6669298991354007,1.1895568856590453,0.004453698569880447,0.021059246685911297,0.03322717106912343,-0.019880631670207472,0.8271114618114902,0.035604652503680494,
2020,4,282602138.8341616,0.6511985924955689,1.2616129422547582,-0.007718923202734893,0.013873734714438908,0.01717278028633895,-0.006149347016670188,0.8235314871559966,0.03745157666355917,
2020,5,208716958.74266902,0.7222979829633241,1.1530476491701145,-0.0060506469952259,0.004579311528915931,0.007385408274233063,0.00252810211752575,0.8337499943427945,0.03462661603197542,
2020,mean,257407694.84602532,0.6792708905829509,1.0519390645040676,-0.016379375267298633,0.01503286677416111,0.033326132119899654,-0.0035334473327192388,0.8335261105360564,0.028820694649588217,490.0
2021,1,245616813.0790351,0.714298639392654,0.8182868421150036,0.029717761052588536,-0.010003583195783844,0.03237779035358568,-0.042403365186592185,0.8452943787458719,0.034253121699839024,
2021,2,237190345.57167834,0.728473459429531,1.0021764595724492,0.007482996391352763,0.03174070326786497,-0.004706083772805902,-0.007460423374364803,0.8622620795492771,0.030297139340434768,
2021,3,286482969.9224937,0.6716633555540621,1.094709563047715,-0.004837964511617559,0.017975250431378764,-0.012326599883616174,-0.008714165672115292,0.8444313926652676,0.04137164598873297,
2021,4,274726886.7181168,0.6687730065548002,0.6020215836232974,-0.022787842606686204,0.016612078132519994,0.021730892453205808,0.0016545169833396525,0.8281047595534468,0.030418152909519037,
2021,5,254345468.25584915,0.7116245934571451,1.0147949624009356,-0.029809225348543217,-0.00450441765147227,0.007520067553214506,-0.016232391624525316,0.8628709380724664,0.0018360025459357853,
2021,mean,259672496.7094346,0.6989666108776385,0.9063978821518802,-0.004046855004581136,0.010364006196901521,0.008919213340716783,-0.014631165774851587,0.848592709717266,0.027635212496892315,466.0
