Year,Fold,MSE,R2,MAPE,Intercept,Coeff_birth_year,Coeff_gender,Coeff_INPBELI_PAST,Coeff_birth_municipality_encoded,Coeff_embeddings,dataset_size
2017,1,222298675.87812585,0.7347895955384263,0.6703136259708202,0.2385573342322073,-0.0060313643718922835,-0.0027073376631851914,-0.007934262397980183,0.14294095146067065,0.0008874605354960174,
2017,2,271159393.3138603,0.6945860406051303,0.6445925829108313,0.2434233225181803,-0.004808600789016191,-0.0011113244679648027,0.0006396952291989761,0.14339075951353306,0.00035394497752980984,
2017,3,233455230.2493549,0.7365035583820156,0.8576297003600692,0.24333714201983617,-0.010298546437993788,-0.003504918771027878,0.0010661042038876897,0.14750626619838045,0.006204457714787324,
2017,4,243196045.903252,0.7370624119556028,0.6469706224558299,0.24567100284041307,-0.00781904593499224,-0.0013540951259981607,0.0002032622784678395,0.15074068427251924,0.004674010563968271,
2017,5,282603691.6617883,0.6747399985558307,0.8005409529822411,0.24149447323341705,-0.008296853399885484,-0.002359635212475175,-0.004105996190098543,0.13967079560114717,0.004665534478131202,
2017,mean,250542607.40127626,0.715536321007401,0.7240094969359584,0.2424966549688108,-0.007450882186755997,-0.0022074622481302415,-0.002026239375304844,0.14484989140925011,0.0033570816539825244,492.0
2018,1,245865569.1971197,0.6790217331009227,1.2498725911767308,0.3165753993718293,0.006110868366587873,-0.014416570685082758,0.007964279395102592,0.18062598196053686,0.0016945386973122108,
2018,2,214261027.91534638,0.7370110903511984,0.8777430009096046,0.3311967302898843,0.01026131529566493,-0.014303053455461796,0.0014911603628976857,0.19405419870640317,0.0005331349490297456,
2018,3,249996157.0859076,0.6865755931401258,1.2129974250583027,0.3321857988830332,0.004646278674090459,-0.010851983855531794,0.005474367487804165,0.18549053085491604,0.004831561376597205,
2018,4,253712632.50130638,0.658495532174251,0.7401484439808065,0.31157936071567033,0.0055000703348643916,-0.010089015635643968,0.011005406195451872,0.17602695012926595,0.004360310960294672,
2018,5,254844472.7298905,0.6815510280380469,0.8610652698988239,0.3304018590009573,0.0021262986101558386,-0.020671205979698598,0.00906392975644786,0.18483304983352994,0.006075888337350411,
2018,mean,243735971.88591415,0.688530995360909,0.9883653462048537,0.3243878296522749,0.005728966256272698,-0.014066365922283783,0.006999828639540835,0.1842061422969304,0.0034990868641168486,481.0
2019,1,224337752.55231145,0.6989391341022813,0.4870610672468251,0.3105208528846534,-0.0004835099176245074,0.004065930773622828,0.0009581604217297892,0.17296692174420158,7.211024670427513e-05,
2019,2,193918417.66163278,0.7277525734862523,0.48477649454468724,0.30998568939861,-0.00169414127484868,-0.003805479642305064,-0.0006021612100780087,0.17232568112317223,0.00018719128893832722,
2019,3,215693712.24075118,0.71562381581648,0.49743646989643653,0.3131785219510735,0.001856944644093418,-0.005996925178313517,0.009441113503798,0.17619738569938312,0.004931562436476097,
2019,4,210066171.30775955,0.7318229103637836,0.444943770927027,0.3077692627249937,0.002212840272743493,0.010336640279654058,0.0011502783899774622,0.1819721600355028,0.003472937928757991,
2019,5,203461819.43738833,0.7193717627055636,0.4372250794272357,0.31069259858946974,0.011618913326230036,-0.00017828549752017808,0.00944360541541331,0.17333790779488703,0.0035487394634335,
2019,mean,209495574.63996863,0.7187020392948721,0.47028857640844224,0.31042938510976004,0.002702209410118752,0.0008843761470276254,0.00407819930416811,0.17536001127942935,0.002442508272862038,487.0
2020,1,265124969.7234009,0.6721556503362142,1.5471052705183346,0.29644151118871803,0.00437722741591402,0.006163884727999697,0.0011500801568986052,0.17168667718771083,0.0,
2020,2,231526312.70102662,0.7118634505464914,0.5057722441502781,0.304252452449381,0.003609495258065618,0.0018994642322528177,0.0005379738086744029,0.17570668827795594,0.009209796106956977,
2020,3,263538399.36430869,0.6824480924064602,1.4772890337582611,0.30545626446305224,0.004299731531268059,0.005997783117504804,-0.0043753135777854675,0.17479309167458468,0.00868024643390534,
2020,4,269221513.5583038,0.6677136158735314,1.5573168223146774,0.30397277393513733,0.0028810081979331213,0.0009619734119257206,-0.0011335784856315657,0.17090310779615503,0.009171341019632115,
2020,5,199765831.3315946,0.7342076339652452,1.3689802811825447,0.30546122862457414,0.0013903022071882808,-0.0068468041178467165,0.0007181666567239335,0.17263356834722232,0.00802031694320425,
2020,mean,245835405.33572692,0.6936776886255884,1.2912927303848192,0.3031168461321726,0.00331155292207382,0.0016352602743672645,-0.0006205342882240184,0.17314462665672575,0.007016340100739736,490.0
2021,1,234036408.35853133,0.727768960677081,1.534746269886672,0.29215691976238906,-0.0009040396411806758,0.005003094984491294,-0.013562451599553695,0.18133543324953078,0.006716352346748333,
2021,2,223249749.42498243,0.7444321268705649,1.8943678940829694,0.2883232944771654,0.007670613898324983,0.0001249812068198075,-0.005294934550695175,0.18446468667525232,0.005896889456110867,
2021,3,266800495.101008,0.6942213377581234,2.0364939687875863,0.2874385708048287,0.0062909057696647125,-0.002152312726725225,-0.006129927707622659,0.1783576039361215,0.007570197607185804,
2021,4,258687376.83853197,0.688111188911886,0.9049663078264223,0.2816747307990352,0.0031907400104597087,0.004194609802550292,-0.0023114159802617293,0.1727223060901563,0.005791830743214966,
2021,5,237517214.33292156,0.7307043694787452,1.9319996822016285,0.28033924614503913,-0.0002942215327177718,0.005048489697019015,-0.005610567326693683,0.18336848138402986,0.0007191285215636762,
2021,mean,244058248.81119505,0.7170475967392801,1.6605148245570558,0.2859865523976915,0.0031907997009101912,0.0024437725928310367,-0.006581859432965388,0.18004970226701814,0.005338879734964729,466.0
